"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",16,"Emily Adams","OH",1,2,0,2,1,0,1,0,0,0,0,0,0,3,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",17,"Cali Assaley","OH",3,9,3,25,0.24,1,0,1,6,1,0,1,0,9.5,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",6,"Avery Cole","OH",3,5,4,15,0.067,0,0,0,0,1,0,1,0,5.5,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",1,"Kaitlin Davis","L/DS",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",4,"Darby Fisher","S",1,0,0,1,0,4,0,0,1,0,0,0,0,0,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",15,"Kailey Friedrich","S",3,0,1,4,-0.25,8,0,1,2,0,0,0,0,0,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",7,"Madeline Hogan","OH",3,0,0,1,0,1,1,1,7,1,0,0,0,1,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",2,"Hailey Hughes","MB",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",3,"Logan Jeffus","MB",3,2,0,8,0.25,0,0,0,0,0,1,0,0,3,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",5,"Chloe Jordan","L/DS",2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",8,"Emma McWhorter","MB",3,0,0,2,0,1,1,1,0,0,0,1,0,1.5,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",14,"Kathryn Raschilla","OH",2,1,3,10,-0.2,0,0,0,1,0,1,1,0,2.5,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",10,"Cameron Rogers","L/DS",2,0,0,0,0,1,1,0,2,1,0,0,0,1,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",19,"Phoebe Stigen","OH",2,7,3,12,0.333,0,0,0,2,2,0,0,0,7,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",12,"Madeline Villarreal","OH",3,2,1,14,0.071,0,0,0,1,0,0,0,0,2,0
"ULM","2021-2022",2021-09-04,"ULM","Sun Belt","Houston","The American","Away",18,"Mariana Volponi e Giordan","S",2,1,0,4,0.25,12,2,1,4,0,0,0,0,3,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",17,"Cali Assaley","OH",3,10,1,24,0.375,0,0,1,2,0,0,1,0,10.5,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",6,"Avery Cole","OH",2,6,1,16,0.313,0,0,2,2,0,0,0,0,6,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",1,"Kaitlin Davis","L/DS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",4,"Darby Fisher","S",3,0,0,3,0,13,0,0,3,0,0,0,0,0,1
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",7,"Madeline Hogan","OH",3,1,0,1,1,4,0,2,22,2,0,0,0,1,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",3,"Logan Jeffus","MB",3,2,2,9,0,0,0,1,0,0,0,2,1,3,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",8,"Emma McWhorter","MB",3,1,1,4,0,0,0,0,1,0,0,1,0,1.5,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",14,"Kathryn Raschilla","OH",3,5,1,14,0.286,1,0,0,0,0,1,1,0,6.5,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",10,"Cameron Rogers","L/DS",3,0,0,0,0,1,1,1,8,1,0,0,0,1,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",19,"Phoebe Stigen","OH",2,6,5,23,0.043,0,2,0,1,1,0,0,1,8,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",12,"Madeline Villarreal","OH",3,1,1,9,0,0,0,0,0,0,0,1,0,1.5,0
"ULM","2021-2022",2021-09-10,"ULM","Sun Belt","Tulane","The American","Home",18,"Mariana Volponi e Giordan","S",3,0,0,0,0,11,0,0,7,0,0,0,0,0,1
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",16,"Emily Adams","OH",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",17,"Cali Assaley","OH",3,12,7,29,0.172,0,0,1,0,1,0,0,0,12,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",6,"Avery Cole","OH",2,3,3,10,0,0,0,0,1,0,0,0,0,3,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",1,"Kaitlin Davis","L/DS",2,0,1,4,-0.25,0,0,1,5,1,0,0,0,0,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",4,"Darby Fisher","S",2,0,0,0,0,3,0,1,0,0,0,0,0,0,1
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",15,"Kailey Friedrich","S",1,0,0,1,0,7,0,0,1,0,0,0,0,0,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",2,"Hailey Hughes","MB",3,2,1,6,0.167,0,0,0,1,0,0,1,0,2.5,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",5,"Chloe Jordan","L/DS",2,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",14,"Kathryn Raschilla","OH",2,1,3,6,-0.333,1,0,0,0,0,0,1,0,1.5,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",10,"Cameron Rogers","L/DS",3,0,0,0,0,2,0,0,4,1,0,0,0,0,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",19,"Phoebe Stigen","OH",3,9,5,25,0.16,0,0,2,5,1,0,0,0,9,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",12,"Madeline Villarreal","OH",3,1,2,5,-0.2,0,0,1,1,0,0,0,0,1,0
"ULM","2021-2022",2021-09-18,"ULM","Sun Belt","SFA","WAC","Away",18,"Mariana Volponi e Giordan","S",2,0,0,2,0,14,0,0,5,0,0,0,0,0,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",16,"Emily Adams","OH",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",17,"Cali Assaley","OH",3,9,8,40,0.025,0,0,1,3,0,0,0,0,9,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",6,"Avery Cole","OH",3,6,3,21,0.143,0,0,0,3,0,0,2,0,7,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",1,"Kaitlin Davis","L/DS",3,0,0,0,0,2,3,1,13,1,0,0,0,3,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",4,"Darby Fisher","S",3,0,0,2,0,16,0,2,6,0,0,1,0,0.5,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",15,"Kailey Friedrich","S",2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",2,"Hailey Hughes","MB",3,1,0,5,0.2,0,0,0,1,0,1,2,2,3,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",5,"Chloe Jordan","L/DS",2,0,0,1,0,0,0,1,4,0,0,0,0,0,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",14,"Kathryn Raschilla","OH",3,7,5,21,0.095,0,0,0,1,0,0,0,0,7,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",10,"Cameron Rogers","L/DS",3,0,0,0,0,0,1,0,3,0,0,0,0,1,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",19,"Phoebe Stigen","OH",1,2,2,13,0,0,0,0,3,1,0,0,0,2,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",12,"Madeline Villarreal","OH",3,0,0,6,0,0,0,0,1,0,1,1,0,1.5,0
"ULM","2021-2022",2021-10-02,"ULM","Sun Belt","UT Arlington","Sun Belt","Away",18,"Mariana Volponi e Giordan","S",2,0,1,3,-0.333,4,1,0,3,0,0,0,0,1,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",16,"Emily Adams","OH",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",17,"Cali Assaley","OH",3,5,4,26,0.038,0,2,2,5,1,0,1,0,7.5,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",1,"Kaitlin Davis","L/DS",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",2,"Hailey Hughes","MB",3,3,1,12,0.167,0,0,0,0,0,0,3,0,4.5,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",3,"Logan Jeffus","MB",3,4,1,8,0.375,1,0,0,1,0,0,1,0,4.5,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",5,"Chloe Jordan","L/DS",3,0,0,1,0,1,0,1,5,0,0,0,0,0,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",14,"Kathryn Raschilla","OH",3,6,2,19,0.211,0,0,0,1,0,0,2,0,7,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",10,"Cameron Rogers","L/DS",3,1,0,6,0.167,1,1,1,13,0,0,0,0,2,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",19,"Phoebe Stigen","OH",3,9,3,39,0.154,0,1,0,6,1,0,0,0,10,0
"ULM","2021-2022",2021-11-14,"ULM","Sun Belt","UT Arlington","Sun Belt","Home",18,"Mariana Volponi e Giordan","S",3,1,1,12,0,20,0,0,10,0,0,1,0,1.5,1
"UT Arlington","2021-2022",2021-08-27,"UT Arlington","Sun Belt","Abilene Christian","WAC","Away",1,"Kaylen Beaty","DS",1,1,0,2,0.5,0,0,0,0,0,0,0,1,1,0
"UT Arlington","2021-2022",2021-08-27,"UT Arlington","Sun Belt","Abilene Christian","WAC","Away",8,"Nya Blair","OH",3,4,3,20,0.05,0,0,0,1,0,0,2,0,5,0
"UT Arlington","2021-2022",2021-08-27,"UT Arlington","Sun Belt","Abilene Christian","WAC","Away",2,"Mollie Blank","S",4,1,0,3,0.333,20,1,0,10,0,0,0,0,2,1
